,PGM_SYS_ACRNMS,PERMIT_TYPE,PERMID_ID,PRIMARY_NAME,LATITUDE83,LONGITUDE83,HUC_CODE,FRS_FACILITY_DETAIL_REPORT_URL
15972,NPDES:ORR10F482,NPDES,ORR10F482,HILLSBORO DFT OR1 DATA CENTER,45.56943,-122.91652,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070505007
15978,NPDES:ORR807270,NPDES,ORR807270,HILLSBORO GARBAGE DISPOSAL,45.48499,-122.98212,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069603076
15984,NPDES:ORR322261,NPDES,ORR322261,HILLSBORO READY MIX PLANT,45.53768,-122.89828,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069582008
16016,NPDES:ORR10E369,NPDES,ORR10E369,INFOMART DATA CENTER - CASCADIA 02,45.54633,-122.89859,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069594503
16017,NPDES:ORR216053,NPDES,ORR216053,INNOVATIVE STONE CONCEPTS,45.499208,-122.944242,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586040
16030,NPDES:ORR10F050,NPDES,ORR10F050,JACKSON BOTTOM PHASE 2,45.5014,-122.9843,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231270
16032,NPDES:ORR10F019,NPDES,ORR10F019,JACKSON BOTTOM WETLANDS PRESERVE PHASE 2,45.5036,-122.9862,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228773
16088,NPDES:ORR10E009,NPDES,ORR10E009,LAUREL OAKS,45.49406,-122.92693,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069597314
16097,NPDES:ORU000385,NPDES,ORU000385,LICORICE LANE FARM INC - DAIRY FARM,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011003387
16120,NPDES:ORR10F506,NPDES,ORR10F506,MARCELO CASTANEDA GRADING PROJECT,45.415727,-123.05248,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070506025
16131,NPDES:ORR10D791,NPDES,ORR10D791,MEIER WOODS SUBDIVISION,45.49192,-122.95224,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069598199
16160,NPDES:ORR10D567,NPDES,ORR10D567,NASH - HOLLAND ORENCO WEST PODIUM INVESTORS LLC,45.5309,-122.9163,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069578549
16162,NPDES:ORR10D619,NPDES,ORR10D619,NE 28TH AVE IMPROVEMENTS,45.5258,-122.955,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069590400
16163,NPDES:ORR10F797,NPDES,ORR10F797,NE STARR BLVD FRONTAGE IMPROVEMENTS,45.5622,-122.9339,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627837
16173,NPDES:ORR10D708,NPDES,ORR10D708,NIKE FOUNDATION SITE,45.55701,-122.92635,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561156
16178,NPDES:ORR10D566,NPDES,ORR10D566,NW 23RD AVE IMPROVEMENTS,45.55449,-122.93663,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069581562
16190,NPDES:ORR10F892,NPDES,ORR10F892,OLINGER RESIDENCE,45.3595,-122.9587,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625434
16194,NPDES:ORR10E665,NPDES,ORR10E665,OREGON BERRY,45.4774,-122.98583,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048316
16203,NPDES:ORR10E411,NPDES,ORR10E411,ORENCO WOODS NATURE PARK,45.5282,-122.90564,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069583695
16204,NPDES:ORR10E483,NPDES,ORR10E483,OVERLOOK PLANNED UNIT DEVELOPMENT,45.50835,-122.9408,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559506
16205,NPDES:ORR10F065,NPDES,ORR10F065,OXFORD SUITES HOTEL,45.53944,-122.89389,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229719
16228,NPDES:ORR10E566,NPDES,ORR10E566,PETERSON MACHINERY COMPANY,45.5595,-122.9101,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069571788
16232,NPDES:ORR10F886,NPDES,ORR10F886,PGE EVERGREEN LAYDOWN YARD,45.5583,-122.9444,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625777
16237,NPDES:ORR10E097,NPDES,ORR10E097,POHLMAN WOODS,45.51989,-122.92205,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586166
16262,NPDES:ORR10F464,NPDES,ORR10F464,PROJECT UMBRELLA (QTS DATA CENTER),45.56193,-122.93079,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070505702
16263,NPDES:ORG910019,NPDES,ORG910019,PUBLIC SERVICES BUILDING,45.52281,-122.98977,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069605895
16292,NPDES:ORR10E523,NPDES,ORR10E523,REED'S CROSSING,45.4916,-122.9013,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572411
16315,NPDES:ORR10E870,NPDES,ORR10E870,ROSEDALE PARKS PUD,45.4901,-122.9157,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231958
16325,NPDES:ORR607206,NPDES,ORR607206,S&H HILLSBORO,45.53761,-122.95703,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228203
16342,NPDES:ORR10E952,NPDES,ORR10E952,SE CEDAR STREET IMPROVEMENT PROJECT,45.51626,-122.95084,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229150
16347,NPDES:ORR10E124,NPDES,ORR10E124,SEQUOIA VILLAGE TOWN HOMES,45.51682,-122.90004,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562583
16377,NPDES:ORR10E605,NPDES,ORR10E605,SONNY ESTATES,45.49611,-122.92832,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069566044
16390,NPDES:ORR10E756,NPDES,ORR10E756,STANDARD TANASBOURNE PARKING EXPANSION,45.54223,-122.87474,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231774
16402,NPDES:ORR117203,NPDES,ORR117203,SUMITOMO ELECTRIC SEMICONDUCTOR MATERIALS,45.55037,-122.90988,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069607045
16407,NPDES:ORR10E498,NPDES,ORR10E498,SW CORNELIUS PASS ROAD/TV HIGHWAY AND AT-GRADE RAIL CROSSING,45.4975,-122.9022,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069589975
16408,NPDES:ORR10E506,NPDES,ORR10E506,SW CORNELIUS PASS ROAD/TV HIGHWAY INTERSECTION AND AT-GRADE CROSSING,45.4975,-122.9021,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069560727
16410,NPDES:ORR10D832,NPDES,ORR10D832,"T5@PORTLAND II, LLC",45.5498,-122.9283,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069557731
16435,NPDES:ORR802293,NPDES,ORR802293,TOK AMERICA,45.55223,-122.92643,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069581296
16461,NPDES:ORR10F101,NPDES,ORR10F101,TRUSS PLANT,45.569,-123.049,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230052
16514,NPDES:ORR10D936,NPDES,ORR10D936,WALMART STORE #2590-00,45.51523,-122.89866,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069579307
16515,NPDES:ORR803551,NPDES,ORR803551,WALNUT STREET CENTER,45.51761,-123.0054,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069563831
16527,NPDES:ORR10F485,NPDES,ORR10F485,WASHINGTON COUNTY EVENT CENTER,45.5293,-122.94679,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070505308
16552,NPDES:ORR10F049,NPDES,ORR10F049,WESTMARK INDUSTRIAL SITE,45.5716,-122.9056,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226837
16613,NPDES:ORR10F756,NPDES,ORR10F756,STARVATION SOLAR,43.5013,-119.1486,17120002,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626917
16623,NPDES:ORR10F755,NPDES,ORR10F755,WEST HINES SOLAR,43.505,-119.146,17120002,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070628283
16688,NPDES:ORR10E129,NPDES,ORR10E129,ALPENGLOW SUBDIVISION,45.6842,-121.5703,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069579370
16744,NPDES:ORR10E846,NPDES,ORR10E846,DUCKWALL FRUIT CA EXPANSION 2017,45.626,-121.535,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231911
16760,NPDES:ORR10E852,NPDES,ORR10E852,GILBERT PLACE SUBDIVISION,45.69486,-121.54013,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229477
16777,NPDES:ORR10E347,NPDES,ORR10E347,HENDERSON LOT,45.709804,-121.555407,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069584541
16787,NPDES:ORR10F728,NPDES,ORR10F728,HOOD RIVER COUNTY SCHOOL DISTRICT BUS MAINTENANCE YARD UTILITY AND PAVING IMPROV,45.63487,-121.54484,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625465
16839,NPDES:ORR10E656,NPDES,ORR10E656,LARGE PIPE FACILITIES PROJECT LOWLINE CANAL NORTH GREENPOINT PIPELINE PHASE,45.6018,-121.657,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048309
16843,NPDES:ORR10F879,NPDES,ORR10F879,LOWER CLIFFTON SITE,45.710876,-121.541899,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626533
16844,NPDES:ORR10E318,NPDES,ORR10E318,LOWER CLIFTON SITE,45.71087,-121.54203,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587502
16845,NPDES:ORR10F589,NPDES,ORR10F589,LOWER HANEL MILL SITE IMPROVEMENTS,45.628,-121.521,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070530670
16846,NPDES:ORR10E316,NPDES,ORR10E316,LOWER MILL BROWNFIELD CLEAN UP,45.6284,-121.5215,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596057
16854,NPDES:ORR10F155,NPDES,ORR10F155,MAY STREET ELEMENTARY SCHOOL,45.703,-121.52,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228971
16871,NPDES:ORR10C080,NPDES,ORR10C080,NICHOLS BOAT WORKS,45.7114,-121.51,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069582357
16884,NPDES:ORR10F556,NPDES,ORR10F556,ONE COMMUNITY HEALTH,45.69661,-121.5196,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070530567
16903,NPDES:ORR10C636,NPDES,ORR10C636,PINE CREST PUD,45.67937,-121.49392,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069579245
16914,NPDES:ORU000291,NPDES,ORU000291,RYAN ORCHARDS,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011004117
16915,NPDES:ORR10F488,NPDES,ORR10F488,RYLAN HOLDINGS DSL REMEDIATION,45.7081,-121.5568,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070502442
16918,NPDES:ORR10E412,NPDES,ORR10E412,SHEPPARDS,45.71254,-121.51298,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069574507
16919,NPDES:ORR108303,NPDES,ORR108303,SIEVERKROPP 2ND ADDITION,45.69662,-121.51569,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069577121
16925,NPDES:ORR101731,NPDES,ORR101731,SOUTH PARELLEL TAXIWAY AND APRON REHABILITATION PROJECT,45.67148,-121.54467,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227399
16928,NPDES:ORR10F104,NPDES,ORR10F104,STELLA LANE PUD,45.699856,-121.537982,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070232162
16929,NPDES:ORR10E336,NPDES,ORR10E336,SUNBURST VALLEY SUBDIVISION,45.70102,-121.5547,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069582179
16931,NPDES:ORR10F849,NPDES,ORR10F849,TANNER RANCH SUBDIVISION,45.70148,-121.54295,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070625776
16932,NPDES:OR0000302,NPDES,OR0000302,TERMINAL ICE & COLD STORAGE - VAN HORN,45.654694,-121.507694,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054981908
16935,NPDES:ORR10E584,NPDES,ORR10E584,THE PUFF FACTORY,45.630166,-121.521029,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069583757
16951,NPDES:ORR10E476,NPDES,ORR10E476,WAAAM HANGAR 1 EXPANSION,45.67637,-121.54044,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069597083
16958,NPDES:ORR10F684,NPDES,ORR10F684,WESTCLIFF LODGE REDEVELOPMENT,45.71007,-121.55689,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627062
16971,NPDES:ORR10E824,NPDES,ORR10E824,WY'EAST MIDDLE SCHOOL RENOVATION AND ADDITION,45.63763,-121.55526,17070105,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226951
16998,NPDES:ORR10F345,NPDES,ORR10F345,3320 J STREET IMPROVEMENTS,45.17803,-122.80551,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070267185
17000,NPDES:ORR10E423,NPDES,ORR10E423,ADVANTAGE RV STORAGE,45.1848,-122.8026,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069564144
17002,NPDES:ORU000370,NPDES,ORU000370,BREMER'S DAIRY,45.14418,-122.72956,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006696842
17008,NPDES:ORR10D909,NPDES,ORR10D909,GREENS AT MILL CREEK,45.1872,-122.8092,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069590339
17029,NPDES:ORR10E966,NPDES,ORR10E966,KOOIMAN ESTATES,45.1743,-122.8081,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228548
17031,NPDES:ORR10D820,NPDES,ORR10D820,MARION CONSTRUCTION COMPANY (SDR 2014-1),45.173389,-122.810829,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069576676
17033,NPDES:ORR10E127,NPDES,ORR10E127,MH CABINETRY WORKSHOP,45.173918,-122.806738,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585862
17040,NPDES:ORR10E652,NPDES,ORR10E652,OREGON RV & STORAGE,45.17475,-122.81078,17090009,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048306
17087,NPDES:ORR10E327,NPDES,ORR10E327,HUNTINGTON WIND PROJECT,44.3734,-117.2967,17050202,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069485792
17110,NPDES:ORR10E939,NPDES,ORR10E939,WASTEWATER SYSTEM IMPROVEMENTS,44.35173,-117.26077,17050202,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230148
17126,NPDES:ORG383549,NPDES,ORG383549,MUNICIPAL WATER TREATMENT PLANT,44.6916,-122.075,17090005,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069598153
17154,NPDES:ORR10E619,NPDES,ORR10E619,LAKE CREEK WETLAND ENHANCEMENT,43.295,-122.185,17100301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048278
17165,NPDES:ORG253520,NPDES,ORG253520,PACIFIC POWER & LIGHT COMPANY - FISH CREEK PLANT,43.32522,-123.01957,17100301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064872197
17166,NPDES:ORG253516,NPDES,ORG253516,PACIFIC POWER & LIGHT COMPANY - LEMOLO PLANT #1,43.32522,-123.01957,17100301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064868273
17167,NPDES:ORG253515,NPDES,ORG253515,PACIFIC POWER & LIGHT COMPANY - LEMOLO PLANT #2,43.32522,-123.01957,17100301,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064862386
17196,NPDES:ORR10E661,NPDES,ORR10E661,UNION SWCD - GRANDE RONDE RIVER MILE 109 - FISH HABITAT AND WATER QUALITY RESTOR,45.475588,-117.942056,17060104,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048312
17202,NPDES:ORU000440,NPDES,ORU000440,HUBBARD RANCH,45.57403,-116.83514,17060102,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006802996
17210,NPDES:ORU000453,NPDES,ORU000453,WARNOCK FEEDLOT,45.4274,-116.78521,17060102,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006696566
17211,NPDES:ORU000445,NPDES,ORU000445,WILLIAMS FEEDLOT,45.319463,-116.806496,17060102,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006696539
17212,NPDES:ORR10E664,NPDES,ORR10E664,16TH STREET SELF STORAGE,44.85025,-123.21166,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048315
17231,NPDES:ORR10F491,NPDES,ORR10F491,BRANDY MEADOWS,44.8417,-123.19357,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070504716
17260,NPDES:ORR10F869,NPDES,ORR10F869,INDEPENDENCE APARTMENTS,44.5106,-123.1058,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070624836
17263,NPDES:ORR10F204,NPDES,ORR10F204,INDEPENDENCE LANDING HOTEL,44.5105,-123.1057,17090003,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230757
17269,NPDES:ORR10E863,NPDES,ORR10E863,INDEPENDENCE SUBDIVISION,44.83799,-123.19402,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070232366
17278,NPDES:ORR10F789,NPDES,ORR10F789,LAVENDER FARM - PHASE I AND II,44.884,-123.2317,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070626504
17298,NPDES:ORR10F572,NPDES,ORR10F572,NWSS - HOFFMAN ROAD,44.86456,-123.22718,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070527781
17299,NPDES:ORR801015,NPDES,ORR801015,ODAV - INDEPENDENCE STATE AIRPORT,44.86475,-123.19584,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069580162
17303,NPDES:ORR117243,NPDES,ORR117243,PLANT 33 - INDEPENDENCE,44.86092,-123.18834,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070266921
17305,NPDES:ORR10E627,NPDES,ORR10E627,QUAIL CROSSING,44.86108,-123.2061,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048285
17308,NPDES:ORR10D638,NPDES,ORR10D638,RIVERPLACE APARTMENTS,44.86271,-123.18469,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069608963
17315,NPDES:ORR10E616,NPDES,ORR10E616,STRYKER ROAD SITE DEVELOPMENT,44.872254,-123.188706,17090007,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587833
17369,NPDES:OR0041611,NPDES,OR0041611,WEST EXTENSION IRRIGATION DISTRICT,45.89589,-119.49086,17070101,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014326791
17393,NPDES:ORS113603,NPDES,ORS113603,"MEDFORD MUNICIPAL STORMWATER, MS4",42.3278,-122.8667,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110058285136
17400,NPDES:ORR10E556,NPDES,ORR10E556,ANDREWS PLACE - PHASE 2,42.29922,-122.97395,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069562887
17416,NPDES:ORR10F091,NPDES,ORR10F091,GOLD TERRACE HEIGHTS,42.31928,-122.9671,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228808
17430,NPDES:ORR321661,NPDES,ORR321661,MORTON GRANITE PIT,42.336,-122.988,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069585586
17447,NPDES:ORU000393,NPDES,ORU000393,"STRAUBE, LOUIS - DAIRY FARM",NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009817868
